entity_type	item_const	item_name	method	map	region	x	y	flag	quantity	price	pocket	hold_effect	earliest_gate	prerequisites	missable	source_file	confidence	earliest_gate_confidence	access_wave
item	ITEM_ALAKAZITE	Alakazite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SLOWBRONITE	Slowbronite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GENGARITE	Gengarite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_KANGASKHANITE	Kangaskhanite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_PINSIRITE	Pinsirite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GYARADOSITE	Gyaradosite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_AERODACTYLITE	Aerodactylite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MEWTWONITE_X	Mewtwonite X	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MEWTWONITE_Y	Mewtwonite Y	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_AMPHAROSITE	Ampharosite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_STEELIXITE	Steelixite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SCIZORITE	Scizorite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_HERACRONITE	Heracronite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_HOUNDOOMINITE	Houndoominite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_TYRANITARITE	Tyranitarite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SCEPTILITE	Sceptilite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_BLAZIKENITE	Blazikenite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SWAMPERTITE	Swampertite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GARDEVOIRITE	Gardevoirite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SABLENITE	Sablenite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MAWILITE	Mawilite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_AGGRONITE	Aggronite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MEDICHAMITE	Medichamite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MANECTITE	Manectite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SHARPEDONITE	Sharpedonite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_CAMERUPTITE	Cameruptite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_ALTARIANITE	Altarianite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_BANETTITE	Banettite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_ABSOLITE	Absolite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GLALITITE	Glalitite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SALAMENCITE	Salamencite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_METAGROSSITE	Metagrossite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LATIASITE	Latiasite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LATIOSITE	Latiosite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LOPUNNITE	Lopunnite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GARCHOMPITE	Garchompite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LUCARIONITE	Lucarionite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_ABOMASITE	Abomasite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GALLADITE	Galladite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_AUDINITE	Audinite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_DIANCITE	Diancite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LUXRITE	Luxrite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_TORTERRITE	Torterrite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_EMPOLEONITE_O	EmpoleoniteO	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_EMPOLEONITE_D	EmpoleoniteD	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_INFERNAPITE	Infernapite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_KINGLERITE	Kinglerite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_BUTTERFRITE	Butterfrite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MACHAMPITE	Machampite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_LAPRASITE	Laprasite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SNORLAXITE	Snorlaxite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GARBODORITE	Garbodorite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_ORBEETLITE	Orbeetlite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_DREDNAWITE	Drednawite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_COALOSSITE	Coalossite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_APPLITE	Applite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SANDACONDITE	Sandacondite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_TOXTRICITITE	Toxtricitite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_CENTISKITE	Centiskite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_GRIMMITE	Grimmite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_COPPERAJITE	Copperajite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_SLAKITE	Slakite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_ROSERADITE	Roseradite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_DUSKNOIRITE	Dusknoirite	script_gift	LittlerootTown_BrendansHouse_2F	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/LittlerootTown_BrendansHouse_2F/scripts.inc	Measured	NA	2
item	ITEM_MYSTIC_TICKET	Mystic Ticket	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_QUICK_BALL	Quick Ball	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	99	100	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_POKE_BALL	Poké Ball	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	99	200	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_ORAN_BERRY	Oran Berry	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	20	0	BERRIES	RESTORE_HP	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_ABILITY_CAPSULE	AbilityCapsle	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	999	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SILK_SCARF	Silk Scarf	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	NORMAL_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_MYSTIC_WATER	Mystic Water	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	WATER_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_MIRACLE_SEED	Miracle Seed	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	GRASS_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_CHARCOAL	Charcoal	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	FIRE_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_NEVER_MELT_ICE	Never-MeltIce	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	ICE_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_FAIRY_FEATHER	Fairy Feather	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	1000	ITEMS	FAIRY_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_STEEL_FEATHER	Steel Feather	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	1000	ITEMS	STEEL_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SHARP_BEAK	Sharp Beak	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	FLYING_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SILVER_POWDER	Silver Powder	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	BUG_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SOFT_SAND	Soft Sand	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	GROUND_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_HARD_STONE	Hard Stone	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	ROCK_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SPELL_TAG	Spell Tag	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	GHOST_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_TWISTED_SPOON	Twisted Spoon	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	PSYCHIC_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_MAGNET	Magnet	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	ELECTRIC_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_POISON_BARB	Poison Barb	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	POISON_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_BLACK_BELT	Black Belt	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	FIGHTING_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_BLACK_GLASSES	Black Glasses	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	DARK_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_DRAGON_FANG	Dragon Fang	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	DRAGON_POWER	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_BLUE_SHARD	Blue Shard	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	100	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_RED_SHARD	Red Shard	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	100	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_GREEN_SHARD	Green Shard	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	100	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_YELLOW_SHARD	Yellow Shard	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	100	100	ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_ABSORB_BULB	Absorb Bulb	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	9	ITEMS	ABSORB_BULB	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_MENTAL_HERB	Mental Herb	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	100	ITEMS	MENTAL_HERB	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_LIGHT_BALL	Light Ball	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	10	7	ITEMS	LIGHT_BALL	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_SHINY_CHARM	Shiny Charm	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_POKE_BALL	Poké Ball	script_gift	LittlerootTown_ProfessorBirchsLab	UNK	NA	NA	NONE	5	200	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/LittlerootTown_ProfessorBirchsLab/scripts.inc	Measured	NA	1
item	ITEM_BASEMENT_KEY	Basement Key	script_gift	MauvilleCity	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity/scripts.inc	Measured	Inferred	5
item	ITEM_TM_CLOSE_COMBAT	TM156	script_gift	MauvilleCity	UNK	NA	NA	NONE	1	100	TM_HM	NONE	6	UNK	UNK	data/maps/MauvilleCity/scripts.inc	Measured	Inferred	5
item	ITEM_MACH_BIKE	Mach Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
item	ITEM_ACRO_BIKE	Acro Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
item	ITEM_MACH_BIKE	Mach Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
item	ITEM_ACRO_BIKE	Acro Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
item	ITEM_MACH_BIKE	Mach Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
item	ITEM_ACRO_BIKE	Acro Bike	script_gift	MauvilleCity_BikeShop	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	6	UNK	UNK	data/maps/MauvilleCity_BikeShop/scripts.inc	Measured	Inferred	6
